id,toxic,severe_toxic,obscene,threat,insult,identity_hate,non-toxic,comment_text
0cb57f73fe732ee0,0,0,0,0,0,0,1,worry abuse fatuous fistula cod latin name implies sharpest tool box
079b036fed8995db,1,0,0,0,1,0,0,know human excrement pretty fast find vandalism good job purpose life
1a2ff7ed958506a3,0,0,0,0,0,0,1,please discontinue making unsupported changes line subway car rosters accomplish seeing chagges reveretd back previous correct version confirmable doucmentation supply
00f30a41780face6,0,0,0,0,0,0,1,mere fellow editor problem since seems let power admin go head issue please read remains talk page need examples moderator popular internet discussion board would never ignore valid question user
00290e2a171dd073,0,0,0,0,0,0,1,neiln bang harassed edit disruptively get reverted talk
15883643ba771522,0,0,0,0,0,0,1,involved parties filing party confirmation parties aware request diff diff confirmation steps dispute resolution tried link link statement party statement party statement party clerk notes area used notes non recused clerks arbitrators opinion hearing matter
4f04c1c73da3314f,1,0,1,0,1,0,0,never mind another slimebag banned cut chase try contact provider asshole
bd4fa0c753f4c094,1,0,1,0,1,0,0,clown fucking faggot know dick pussy deletes others pages fucking whim proof
b5c5412f5c15d33c,1,0,1,0,1,0,0,slut karen nussle typical right wing slut wrecked jim nussle marriage jaysuschris partisan vandalism loves lusts called right right slut
0e3ecdd7fdf4ca06,0,0,0,0,0,0,1,cfd questionredirects ok per close assume ok create category redirects old category names talk
b1466d2e90cefed3,1,0,1,0,0,0,0,mctrain talk article hoax lie someone placed vitus name fake article sacred skull order everything also attached vitus got destroyed believing hoax went grinder bullshit hoax anything attached vitus person except name unfairly put bogus society article go www avoision com punch people said took title pople looked make trouble withthe guy wikipdeia anyone writes topic related guy labled hoaxer every peice work written verifiable sources given truthful anyone put constant accusation hoaxing hoax except people placing guy name bogus sacred skull order article eveything else destroyed bullshit sick tired
94fd1e4ca67a4efc,1,0,1,0,1,0,0,strong support spite faggot known tj spyke go ahead whine fag read page also ignore new messages alert fuck wikipedia bunch self important faggots feel powerful editing web site go wank hentai
0fe1a484dc70212e,1,0,1,0,1,0,0,initially search parting note go fuck
f13f83e0456f600a,1,1,1,0,1,0,0,fucking loser get wikipedia stop douche bag fun asshole
0c48332916e65804,0,0,0,0,0,0,1,redirect talk th mountain artillery regiment italy
16275d511c865fcc,0,0,0,0,0,0,1,basically oxymoron shows little understanding worldwide definition christian basically believe litmus test christian meaning identifying religion enough according individual pass litmus test would like asserting hijackers muslims visited strip bar night terror attack violates teachings islam nonsenical changed link born christian
ac5d1b04acabfe1f,1,0,1,0,1,0,0,fuck jzg removed
0cfac55cd259ea1a,1,0,1,0,1,0,0,fock barack obama
1b4076bd23209271,0,0,0,0,0,0,1,johnny judge gallery article created johnny judge gallery listed deletion interested deletion discussion please participate adding comments wikipedia articles deletion johnny judge gallery thank
011813b36dadcbe1,0,0,0,0,0,0,1,perhaps question philosophy mathematics regulars wikiproject math philosophers mathematics c
0599eb140da03060,0,0,0,0,0,0,1,azeri never ever considered myslef turk republic azerbaijan part iran become part iran people pretend azeris actually turkey trying spread turkush propganada real azeris iranians
bca3ac7412a64c33,1,0,1,0,1,1,0,aimeelee dumb fuck american guess reall really really thick canadian aussie kiwi
05b6df1d5188d5f1,0,0,0,0,0,0,1,know sooooo right hit nail fecking head really made day process
a932e0b3aa90b336,1,0,0,0,0,0,0,conan san also said source die
0ba7395416ad5ca5,0,0,0,0,0,0,1,edit question said think allowed cite policy guideline main reason tho would content page talk page either go main page separate page tags link talk pages discussions moves never seen link text contnet placed talk page going ask admins see know guideline policy explicitly forbidding
11ac055b581bd9dc,0,0,0,0,0,0,1,refusing give response placed block page dragging get respond comments page precluded leaving comments talk page way could protest illogical inexplicable warning block deleted edits talk page please drag longer page protection
0575dea6a4fdc093,0,0,0,0,0,0,1,hello garmiamel admittedly trouble spelling silly name rob fancy government paid education block following would suggest rob place permanent ban range block whole great lakes midwest wikinice day
0954f1a5b955668b,0,0,0,0,0,0,1,good lord mentioned clusterfucked bureaucracy anticipate adherence deleted post regarded vandalism tried repost one editors removed information trial bot sure edit war referring additions page state top welcome immediate removal edit suspicious seemed pretty authoritative edits marmaduke subscription list understand think acting like child childish behavior using bad language call child suppose call personal names referred thought hierarchy wikipedia clusterfucked bureaucracy call edits ego trip increasingly seem want talk like child even calling childish seems even consider several links included last post inculding npr trying tell made reasonable edit page one made lasted several months noticed gone tonight assertion willing bet one show sympathy proof process ego trip users equal would prefer left alone edit inflammatory included link website needs include links provided page enough validate claim marmaduke explained relatively popular blog users equal designation writing non notable brand vandalism attempt post content please explain thanks yournumbertwofan
131ace6df62f149c,0,0,0,0,0,0,1,written article
1419d2a41c11b361,0,0,0,0,0,0,1,please erase content without discussion
c148e354da59889f,1,0,1,0,1,0,0,dp fuck hell think making line every football page idiot
18638e8b86c8b95b,0,0,0,0,0,0,1,thanks lot wind breeze
03effbaf048d353d,0,0,0,0,0,0,1,btw sake would apply standards quoting secondary sources statements indian pm modi regarding indian involvement support mukti bahini allowed included wiki
c202d86e9fab0b13,1,0,0,0,1,0,0,foolish block somebody friend victim knows dont know humor guys please godness sakes resonable besides yuo think vandalize pages mlk malcome x course would stupid
ae381ee72f42819f,1,1,1,0,1,0,0,stop edit fukin gay prick
107726c474021958,1,0,1,0,1,0,0,wanker charles knight complete arse wipe
5536a749b08bc8fb,0,0,1,0,1,0,0,get life seriously anal retentive basement dweller
b46d62f6bc8227c8,1,0,0,0,0,0,0,white nationalist banned lost temper editors insisted preventing removing anti white nationalism bias article wikipedia jew dominated site
9b9c8770b1d43d59,1,0,1,0,0,0,0,yeah anything goes talk page could give less fuck
fe87bf664f8c5b54,1,0,1,0,1,0,0,lol actually think article neutral coming guy calls gamergate supporters faggots
19bea9a78a033991,0,0,0,0,0,0,1,hey thought remain subarticle worked expanded place glassfet
0071cd1ca07040ab,0,0,0,0,0,0,1,fixed pic anyone still feels move done voices
bd04ff24e2746d27,1,0,0,0,1,0,0,leave alone leave heck alone whore
ce0556f82771d266,1,0,0,0,0,0,0,go gay video scares shit would u like would scare http www youtube com watch v zo qjgvdm video
0c28e0a9182132dc,0,0,1,0,1,0,0,lady gaga yes talking bitch idea exist one question think one old revision article better current terms style organization images
104457a8b777f391,0,0,0,0,0,0,1,alos looking see going grc big deal around parts seek grace
00a20f187531df59,0,0,0,0,0,0,1,anyone text search see article rely mainly one source publisher fact grand total two citations referencing publisher pure facts issues number items parts library
248c165f04a24154,1,0,1,0,1,0,0,awesome idea since allowed add pic dickless fag like micropenis fag sucking dick like autofellatio make porn gallery update least weekly
1ec626fd3529b851,1,0,0,1,0,0,0,fine destroy xchanter
2a435a00e0e2fd45,1,1,1,0,1,0,0,bitch asshole motherfucker go fuck ur mothers cunt trade ur wife sister
100119bf99343d2f,0,0,0,0,0,0,1,quote chen intro see anything quote would make think chen referring anything well known fact signal flow graphs solved using mason gain formula
0aa7fc5c55b1b9f0,1,0,1,0,1,0,0,fuck idiot
c55e679e91d2bfc3,1,1,1,0,0,0,0,dawg better shut dont make fun us even though im american aand dont calling fucking dishwasher kick fucking monkey ass
4418459a4dca7bd0,1,0,1,0,1,0,0,send user attack warning well go fuck mother time picture imagine mother f yourcousin
1feeb364bf3b0844,1,0,1,0,0,0,0,upset communist feelings besides thought taking pussy break
919fbb7c6daa23a0,1,0,1,0,1,1,0,knew dick fag nice job morgan discussion liked buried comments archive section
f92ee22605469bb7,1,0,1,0,1,0,0,mean shit
990cadbc1f93fb06,1,0,1,0,1,0,0,fuk douchbag dope needs investigated kleargear fraud neer well blog
0fcc20c909783355,0,0,0,0,0,0,1,ah coffee may able help remember boy school clandestinely watching totally shocking film nuns masturbated handsome priest burn stake doubt eric handsome tonight minded film anyone remember name think may jeanne moreau talk
0cd69eaef9a75d9d,0,0,0,0,0,0,1,wikipedia requests comment kmweber deleted rfc certified requisite editors
e87218d38eb16700,1,0,1,0,1,0,0,try talking instead referring places bout read message wrote dads cock telling ho shit bed mum
051256b052d7c55f,0,0,0,0,0,0,1,help pls help hasan sami bolak article user kibele puppets trying make article deleted long political campaign turkish wikipedia enough language skills english tell people facts better pls tell lynch campaign want carry english wikipedia thank
80583b49a4bdd7ce,1,0,0,0,0,0,0,block user wikipedia right vandalizing us
c3917ca0da8a8e67,1,0,1,0,0,0,0,full bullshit provide dozen references none acceptable paid whore
0069bf2d6881ad29,0,0,0,0,0,0,1,looks like violating wp npa pretty minor point two content conflict try mediation cabal way generally easier sign typing stop irc channel want advice way talk
12fc2321e7bd1e06,1,0,0,0,0,0,0,deepak ruler world let give people love guy girl deepak idea deepak like must really unhappy person promoise like dealing deepak bring issue im asking article info editing article taking something article deepak wont allow make edits give deepak examples information trying back edits legit deepak ignores logic doesnt give alot logic info valid try figure deepak strcit remind backed said information logical edits good deepak calls troll insults accuses nazi lover something answer every insult every accustation every put deepak gives remind edits valid deepak ignores write continues call troll nazi lover insults get annoyed ask deepak ignoring logic write pick choose wants answer give logic return deepak wont reply ask users making edits asking logic giving reasons edits valid answer agree dont deepak sudden starts responding logic answers reasoning information tells users im troll nazi pro india answer deepaks insults remind want edits made give information edits valid deepak goes back calling troll nazi pro india dude kind stuff goes get idea ignores information give picks chooses wants answer doesnt even answer logic give sometimes wastes time name calling insluts putting get annoyed remind things got bad us type type type type like deepak ignores typed many times write long replies answer points tell wrong insult put wrong ignore information want make edit whatever im bringing matter much write even write long replies even answer every point brings usually either ignores wrote picks chooses wants answer responds back calling troll accusing pro nazi something accusing ignoring points true cus respond pretty much everything says accusing understanding telling accusing pro india insulting name calling putting get annoyed cus guy start call names call dictator call ruler wikiepdia tell ignores points deepak tells cant call names cant throw mud im breaking wikipedia rules ask comes ok name call cant come ok throw mud cant come ok break wikipedia rules deepak logical answer respond questions ask ignores ask goes back accusing troll acting like im pro nazi something insult general get annoyed call thing like dictator see history acts true ignores points picks chooses wants answer sometimes even answer sometime insults logical get annoyed call dicator right wrong deepak holds name calling threaten block report tel
